"draw","year","prev_est"
"161",2000,0.339403962587423
"161",2001,0.349740900808906
"161",2002,0.343283067484698
"161",2003,0.317740320376702
"161",2004,0.290214898540308
"161",2005,0.299955431053056
"161",2006,0.275787135565813
"161",2007,0.269097876251774
"161",2008,0.279926707939681
"161",2009,0.268565082734794
"161",2010,0.258362799602851
"161",2011,0.259676180698336
"161",2012,0.245137920288597
"161",2013,0.237135495779236
"161",2014,0.235564352476305
"161",2015,0.218178920875511
"161",2016,0.207511229368259
"161",2017,0.205465043501097
"161",2018,0.189910971208568
"161",2019,0.179688447226064
"161",2020,0.168448301267096
"161",2021,0.158140002407427
"161",2022,0.14757253386571
"161",2023,0.137029795429622
"161",2024,0.12828929698283
"161",2025,0.120321680301399
"161",2026,0.113198669577343
"161",2027,0.106101415879804
"161",2028,0.0996056527412632
"161",2029,0.0929441062469947
"161",2030,0.0865087702501013
"162",1970,0
"162",1971,0
"162",1972,0
"162",1973,0
"162",1974,0
"162",1975,0
"162",1976,3.09875365222239e-05
"162",1977,9.4539578349522e-05
"162",1978,0.00014072556010766
"162",1979,0.000238612388936276
"162",1980,0.000404577778619063
"162",1981,0.000638994806748223
"162",1982,0.00109452861174836
"162",1983,0.0020343388464348
"162",1984,0.00316094561782606
"162",1985,0.0060024879972009
"162",1986,0.0102453521657575
"162",1987,0.0172073336865087
"162",1988,0.0329986658825395
"162",1989,0.0525702574253455
"162",1990,0.0873277306485197
"162",1991,0.116905015349666
"162",1992,0.156468748698621
"162",1993,0.208272227056236
"162",1994,0.250850703813645
"162",1995,0.283993809701674
"162",1996,0.313888601877351
"162",1997,0.345653726109972
"162",1998,0.349021640496264
"162",1999,0.373919492384683
"162",2000,0.355493896873784
"162",2001,0.372995605446401
"162",2002,0.353270710293941
"162",2003,0.350919285445624
"162",2004,0.320565327034641
"162",2005,0.338410987739995
"162",2006,0.336473841394063
"162",2007,0.331864465368764
"162",2008,0.319108118118939
"162",2009,0.313106843794047
"162",2010,0.304932086285889
"162",2011,0.304432248912482
"162",2012,0.292151544892011
"162",2013,0.288287269720115
"162",2014,0.278860025440416
"162",2015,0.255742261675519
"162",2016,0.251494957211911
"162",2017,0.23997982161889
"162",2018,0.23133755553056
"162",2019,0.21608480621782
"162",2020,0.204436019011179
"162",2021,0.192372082597381
"162",2022,0.182035536274617
"162",2023,0.170686866845103
"162",2024,0.160722482966217
"162",2025,0.151868688791117
"162",2026,0.143342368589928
"162",2027,0.136094899571796
"162",2028,0.127928253806049
"162",2029,0.120522723712786
"162",2030,0.112959013668604
"163",1970,0
"163",1971,0
"163",1972,0
"163",1973,0
"163",1974,0
"163",1975,0
"163",1976,8.73034694102325e-06
"163",1977,2.69938724641577e-05
"163",1978,5.25335449895553e-05
"163",1979,9.25997422169304e-05
"163",1980,0.000177258845430203
"163",1981,0.000317531423449122
"163",1982,0.000569242561617363
"163",1983,0.00120718362661707
"163",1984,0.00198271879500617
"163",1985,0.00416480920113606
"163",1986,0.00711103335520913
"163",1987,0.0134973173192543
"163",1988,0.0238805575052879
"163",1989,0.0448134693689663
"163",1990,0.0744154280414652
"163",1991,0.111596246696851
"163",1992,0.152611616523191
"163",1993,0.190827832873054
"163",1994,0.2401864230227
